Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#38 - >6999_6#11_PspC_36 pspC	superfamily	428286	297	375	4.82838e-24	96.2863	cl04916	RICH superfamily	 - 	 - 
Q#38 - >6999_6#11_PspC_36 pspC	specific	428286	49	124	1.825e-21	88.9675	pfam05062	RICH	 - 	cl04916
Q#38 - >6999_6#11_PspC_36 pspC	superfamily	428286	49	124	1.825e-21	88.9675	cl04916	RICH superfamily	 - 	 - 
Q#38 - >6999_6#11_PspC_36 pspC	specific	273479	2	37	1.3223e-11	59.8034	TIGR01168	YSIRK_signal	 - 	cl22626
Q#38 - >6999_6#11_PspC_36 pspC	superfamily	451412	2	37	1.3223e-11	59.8034	cl22626	YSIRK_signal superfamily	 - 	 - 
Q#38 - >6999_6#11_PspC_36 pspC	non-specific	173412	91	616	1.82981e-11	68.2439	PTZ00121	PTZ00121	NC	cl31754
Q#38 - >6999_6#11_PspC_36 pspC	superfamily	173412	91	616	1.82981e-11	68.2439	cl31754	PTZ00121 superfamily	NC	 - 
Q#38 - >6999_6#11_PspC_36 pspC	non-specific	411408	287	614	7.66201e-09	59.0105	NF033839	PspC_subgroup_2	C	cl41463
Q#38 - >6999_6#11_PspC_36 pspC	non-specific	214661	505	587	9.71552e-05	45.4179	smart00435	TOPEUc	N	cl42960
Q#38 - >6999_6#11_PspC_36 pspC	superfamily	214661	505	587	9.71552e-05	45.4179	cl42960	TOPEUc superfamily	N	 - 
Q#39 - >6999_6#16_PspA_14 pspA	specific	411490	1	613	0	818.382	NF033930	pneumo_PspA	 - 	cl41532
Q#39 - >6999_6#16_PspA_14 pspA	superfamily	411490	1	613	0	818.382	cl41532	pneumo_PspA superfamily	 - 	 - 
Q#39 - >6999_6#16_PspA_14 pspA	non-specific	411407	50	613	6.62375e-169	497.225	NF033838	PspC_subgroup_1	 - 	cl41462
Q#39 - >6999_6#16_PspA_14 pspA	superfamily	411407	50	613	6.62375e-169	497.225	cl41462	PspC_subgroup_1 superfamily	 - 	 - 
Q#39 - >6999_6#16_PspA_14 pspA	non-specific	411409	408	613	1.71745e-76	256.162	NF033840	PspC_relate_1	N	cl41464
Q#39 - >6999_6#16_PspA_14 pspA	superfamily	411409	408	613	1.71745e-76	256.162	cl41464	PspC_relate_1 superfamily	N	 - 
Q#39 - >6999_6#16_PspA_14 pspA	specific	227588	362	613	1.32401e-66	220.113	COG5263	COG5263	N	cl34963
Q#39 - >6999_6#16_PspA_14 pspA	superfamily	227588	362	613	1.32401e-66	220.113	cl34963	COG5263 superfamily	N	 - 
Q#39 - >6999_6#16_PspA_14 pspA	non-specific	173412	28	420	7.92195e-18	87.889	PTZ00121	PTZ00121	N	cl31754
Q#39 - >6999_6#16_PspA_14 pspA	superfamily	173412	28	420	7.92195e-18	87.889	cl31754	PTZ00121 superfamily	N	 - 
Q#39 - >6999_6#16_PspA_14 pspA	specific	436991	535	579	5.16447e-12	60.6222	pfam19127	Choline_bind_3	 - 	cl41112
Q#39 - >6999_6#16_PspA_14 pspA	superfamily	436991	535	579	5.16447e-12	60.6222	cl41112	Choline_bind_3 superfamily	 - 	 - 
Q#39 - >6999_6#16_PspA_14 pspA	non-specific	274008	54	309	9.97811e-11	65.0778	TIGR02168	SMC_prok_B	NC	cl37069
Q#39 - >6999_6#16_PspA_14 pspA	superfamily	274008	54	309	9.97811e-11	65.0778	cl37069	SMC_prok_B superfamily	NC	 - 
Q#39 - >6999_6#16_PspA_14 pspA	non-specific	411408	155	414	7.1005e-07	52.0769	NF033839	PspC_subgroup_2	N	cl41463
Q#39 - >6999_6#16_PspA_14 pspA	superfamily	411408	155	414	7.1005e-07	52.0769	cl41463	PspC_subgroup_2 superfamily	N	 - 
Q#39 - >6999_6#16_PspA_14 pspA	non-specific	197874	166	283	0.000173723	43.8529	smart00787	Spc7	N	cl33249
Q#39 - >6999_6#16_PspA_14 pspA	superfamily	197874	166	283	0.000173723	43.8529	cl33249	Spc7 superfamily	N	 - 
Q#39 - >6999_6#16_PspA_14 pspA	non-specific	439154	135	272	0.00037609	42.7419	cd22656	ClyA_Cry6Aa-like	NC	cl45899
Q#39 - >6999_6#16_PspA_14 pspA	superfamily	459244	135	272	0.00037609	42.7419	cl45899	ClyA-like superfamily	NC	 - 
Q#39 - >6999_6#16_PspA_14 pspA	non-specific	411408	286	422	0.000620217	42.8321	NF033839	PspC_subgroup_2	N	cl41463
Q#39 - >6999_6#16_PspA_14 pspA	non-specific	411408	172	414	0.000625582	42.8321	NF033839	PspC_subgroup_2	NC	cl41463
Q#40 - >6999_6#16_PspC_21 pspC	specific	411407	1	843	0	1014.55	NF033838	PspC_subgroup_1	 - 	cl41462
Q#40 - >6999_6#16_PspC_21 pspC	superfamily	411407	1	843	0	1014.55	cl41462	PspC_subgroup_1 superfamily	 - 	 - 
Q#40 - >6999_6#16_PspC_21 pspC	non-specific	411490	211	842	5.01905e-170	507.526	NF033930	pneumo_PspA	 - 	cl41532
Q#40 - >6999_6#16_PspC_21 pspC	superfamily	411490	211	842	5.01905e-170	507.526	cl41532	pneumo_PspA superfamily	 - 	 - 
Q#40 - >6999_6#16_PspC_21 pspC	non-specific	411409	636	842	9.76034e-75	256.547	NF033840	PspC_relate_1	N	cl41464
Q#40 - >6999_6#16_PspC_21 pspC	superfamily	411409	636	842	9.76034e-75	256.547	cl41464	PspC_relate_1 superfamily	N	 - 
Q#40 - >6999_6#16_PspC_21 pspC	specific	227588	459	842	1.00187e-72	240.914	COG5263	COG5263	 - 	cl34963
Q#40 - >6999_6#16_PspC_21 pspC	superfamily	227588	459	842	1.00187e-72	240.914	cl34963	COG5263 superfamily	 - 	 - 
Q#40 - >6999_6#16_PspC_21 pspC	non-specific	411408	1	485	1.25758e-35	142.984	NF033839	PspC_subgroup_2	 - 	cl41463
Q#40 - >6999_6#16_PspC_21 pspC	superfamily	411408	1	485	1.25758e-35	142.984	cl41463	PspC_subgroup_2 superfamily	 - 	 - 
Q#40 - >6999_6#16_PspC_21 pspC	non-specific	173412	99	650	2.44498e-26	116.779	PTZ00121	PTZ00121	N	cl31754
Q#40 - >6999_6#16_PspC_21 pspC	superfamily	173412	99	650	2.44498e-26	116.779	cl31754	PTZ00121 superfamily	N	 - 
Q#40 - >6999_6#16_PspC_21 pspC	specific	428286	55	136	7.81632e-19	81.6487	pfam05062	RICH	 - 	cl04916
Q#40 - >6999_6#16_PspC_21 pspC	superfamily	428286	55	136	7.81632e-19	81.6487	cl04916	RICH superfamily	 - 	 - 
Q#40 - >6999_6#16_PspC_21 pspC	specific	273479	2	39	1.05226e-11	59.8034	TIGR01168	YSIRK_signal	 - 	cl22626
Q#40 - >6999_6#16_PspC_21 pspC	superfamily	451412	2	39	1.05226e-11	59.8034	cl22626	YSIRK_signal superfamily	 - 	 - 
Q#40 - >6999_6#16_PspC_21 pspC	non-specific	235334	212	433	4.98975e-08	56.4947	PRK05035	PRK05035	N	cl35279
Q#40 - >6999_6#16_PspC_21 pspC	superfamily	235334	212	433	4.98975e-08	56.4947	cl35279	PRK05035 superfamily	N	 - 
Q#40 - >6999_6#16_PspC_21 pspC	non-specific	225177	162	404	1.026e-06	52.1422	COG2268	YqiK	N	cl34451
Q#40 - >6999_6#16_PspC_21 pspC	superfamily	225177	162	404	1.026e-06	52.1422	cl34451	YqiK superfamily	N	 - 
Q#40 - >6999_6#16_PspC_21 pspC	non-specific	426784	138	414	9.64196e-06	49.5849	pfam02463	SMC_N	C	cl37666
Q#40 - >6999_6#16_PspC_21 pspC	superfamily	426784	138	414	9.64196e-06	49.5849	cl37666	SMC_N superfamily	C	 - 
Q#40 - >6999_6#16_PspC_21 pspC	non-specific	274008	147	413	1.71575e-05	48.5143	TIGR02168	SMC_prok_B	C	cl37069
Q#40 - >6999_6#16_PspC_21 pspC	superfamily	274008	147	413	1.71575e-05	48.5143	cl37069	SMC_prok_B superfamily	C	 - 
Q#40 - >6999_6#16_PspC_21 pspC	non-specific	380155	121	389	0.00128192	42.5144	NF012221	MARTX_Nterm	N	cl37936
Q#40 - >6999_6#16_PspC_21 pspC	superfamily	380155	121	389	0.00128192	42.5144	cl37936	MARTX_Nterm superfamily	N	 - 
Q#40 - >6999_6#16_PspC_21 pspC	non-specific	349951	321	414	0.00896494	37.0319	cd06503	ATP-synt_Fo_b	N	cl38961
Q#40 - >6999_6#16_PspC_21 pspC	superfamily	349951	321	414	0.00896494	37.0319	cl38961	ATP-synt_Fo_b superfamily	N	 - 
Q#41 - >6999_6#16_zmpB_0 zmpB	non-specific	429548	1224	1962	0	620.359	pfam07580	Peptidase_M26_C	 - 	cl06563
Q#41 - >6999_6#16_zmpB_0 zmpB	superfamily	429548	1224	1962	0	620.359	cl06563	Peptidase_M26_C superfamily	 - 	 - 
Q#41 - >6999_6#16_zmpB_0 zmpB	non-specific	428430	673	921	2.36539e-94	305.374	pfam05342	Peptidase_M26_N	 - 	cl12306
Q#41 - >6999_6#16_zmpB_0 zmpB	superfamily	428430	673	921	2.36539e-94	305.374	cl12306	Peptidase_M26_N superfamily	 - 	 - 
Q#41 - >6999_6#16_zmpB_0 zmpB	non-specific	411408	179	428	5.81582e-17	86.7448	NF033839	PspC_subgroup_2	N	cl41463
Q#41 - >6999_6#16_zmpB_0 zmpB	superfamily	411408	179	428	5.81582e-17	86.7448	cl41463	PspC_subgroup_2 superfamily	N	 - 
Q#41 - >6999_6#16_zmpB_0 zmpB	non-specific	411408	160	396	1.26472e-14	79.0408	NF033839	PspC_subgroup_2	NC	cl41463
Q#41 - >6999_6#16_zmpB_0 zmpB	non-specific	411408	170	391	1.89853e-14	78.6556	NF033839	PspC_subgroup_2	N	cl41463
Q#41 - >6999_6#16_zmpB_0 zmpB	non-specific	223003	180	395	7.30629e-14	75.7775	PHA03169	PHA03169	C	cl27451
Q#41 - >6999_6#16_zmpB_0 zmpB	superfamily	223003	180	395	7.30629e-14	75.7775	cl27451	PHA03169 superfamily	C	 - 
Q#41 - >6999_6#16_zmpB_0 zmpB	non-specific	411408	169	366	2.02334e-10	65.5589	NF033839	PspC_subgroup_2	N	cl41463
Q#41 - >6999_6#16_zmpB_0 zmpB	non-specific	411407	164	392	2.18131e-10	65.801	NF033838	PspC_subgroup_1	NC	cl41462
Q#41 - >6999_6#16_zmpB_0 zmpB	superfamily	411407	164	392	2.18131e-10	65.801	cl41462	PspC_subgroup_1 superfamily	NC	 - 
Q#41 - >6999_6#16_zmpB_0 zmpB	non-specific	115071	167	347	7.40772e-10	61.8053	pfam06390	NESP55	N	cl25759
Q#41 - >6999_6#16_zmpB_0 zmpB	superfamily	115071	167	347	7.40772e-10	61.8053	cl25759	NESP55 superfamily	N	 - 
Q#41 - >6999_6#16_zmpB_0 zmpB	non-specific	173412	164	723	3.11598e-09	62.4659	PTZ00121	PTZ00121	N	cl31754
Q#41 - >6999_6#16_zmpB_0 zmpB	superfamily	173412	164	723	3.11598e-09	62.4659	cl31754	PTZ00121 superfamily	N	 - 
Q#41 - >6999_6#16_zmpB_0 zmpB	non-specific	411407	164	360	4.5638e-09	61.5638	NF033838	PspC_subgroup_1	NC	cl41462
Q#41 - >6999_6#16_zmpB_0 zmpB	non-specific	227596	152	596	3.04308e-08	59.2423	COG5271	MDN1	N	cl34967
Q#41 - >6999_6#16_zmpB_0 zmpB	superfamily	227596	152	596	3.04308e-08	59.2423	cl34967	MDN1 superfamily	N	 - 
Q#41 - >6999_6#16_zmpB_0 zmpB	non-specific	274041	205	386	3.97989e-08	57.0089	TIGR02223	ftsN	C	cl37078
Q#41 - >6999_6#16_zmpB_0 zmpB	superfamily	274041	205	386	3.97989e-08	57.0089	cl37078	ftsN superfamily	C	 - 
Q#41 - >6999_6#16_zmpB_0 zmpB	specific	366278	69	102	1.68408e-05	43.6836	pfam00746	Gram_pos_anchor	 - 	cl23989
Q#41 - >6999_6#16_zmpB_0 zmpB	superfamily	390217	69	102	1.68408e-05	43.6836	cl23989	Gram_pos_anchor superfamily	 - 	 - 
Q#41 - >6999_6#16_zmpB_0 zmpB	non-specific	411408	212	463	1.92163e-05	49.3805	NF033839	PspC_subgroup_2	NC	cl41463
Q#41 - >6999_6#16_zmpB_0 zmpB	non-specific	225711	45	273	2.86284e-05	49.1415	COG3170	FimV	N	cl34561
Q#41 - >6999_6#16_zmpB_0 zmpB	superfamily	225711	45	273	2.86284e-05	49.1415	cl34561	FimV superfamily	N	 - 
Q#41 - >6999_6#16_zmpB_0 zmpB	specific	400096	540	602	0.000282628	40.7655	pfam07554	FIVAR	 - 	cl06543
Q#41 - >6999_6#16_zmpB_0 zmpB	superfamily	400096	540	602	0.000282628	40.7655	cl06543	FIVAR superfamily	 - 	 - 
Q#41 - >6999_6#16_zmpB_0 zmpB	specific	273478	72	102	0.000647402	38.6106	TIGR01167	LPXTG_anchor	 - 	cl23989
Q#41 - >6999_6#16_zmpB_0 zmpB	non-specific	411439	149	349	0.00420868	42.3904	NF033875	Agg_substance	C	cl41491
Q#41 - >6999_6#16_zmpB_0 zmpB	superfamily	411439	149	349	0.00420868	42.3904	cl41491	Agg_substance superfamily	C	 - 
Q#41 - >6999_6#16_zmpB_0 zmpB	non-specific	224117	454	651	0.0052111	42.0088	COG1196	Smc	NC	cl34174
Q#41 - >6999_6#16_zmpB_0 zmpB	superfamily	224117	454	651	0.0052111	42.0088	cl34174	Smc superfamily	NC	 - 
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	non-specific	428430	673	738	4.2868e-16	78.4918	pfam05342	Peptidase_M26_N	C	cl12306
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	superfamily	428430	673	738	4.2868e-16	78.4918	cl12306	Peptidase_M26_N superfamily	C	 - 
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	non-specific	223003	180	391	1.23001e-09	60.7548	PHA03169	PHA03169	C	cl27451
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	superfamily	223003	180	391	1.23001e-09	60.7548	cl27451	PHA03169 superfamily	C	 - 
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	non-specific	411408	199	452	9.47976e-09	58.6253	NF033839	PspC_subgroup_2	N	cl41463
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	superfamily	411408	199	452	9.47976e-09	58.6253	cl41463	PspC_subgroup_2 superfamily	N	 - 
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	non-specific	411407	164	392	1.65457e-08	58.0971	NF033838	PspC_subgroup_1	NC	cl41462
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	superfamily	411407	164	392	1.65457e-08	58.0971	cl41462	PspC_subgroup_1 superfamily	NC	 - 
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	non-specific	173412	177	649	4.63849e-08	56.6879	PTZ00121	PTZ00121	NC	cl31754
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	superfamily	173412	177	649	4.63849e-08	56.6879	cl31754	PTZ00121 superfamily	NC	 - 
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	non-specific	411407	164	360	2.26577e-07	54.2451	NF033838	PspC_subgroup_1	NC	cl41462
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	non-specific	227596	152	584	4.096e-07	53.8495	COG5271	MDN1	N	cl34967
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	superfamily	227596	152	584	4.096e-07	53.8495	cl34967	MDN1 superfamily	N	 - 
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	non-specific	411408	170	391	7.87351e-06	48.9953	NF033839	PspC_subgroup_2	N	cl41463
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	specific	366278	69	102	1.34804e-05	42.528	pfam00746	Gram_pos_anchor	 - 	cl23989
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	superfamily	390217	69	102	1.34804e-05	42.528	cl23989	Gram_pos_anchor superfamily	 - 	 - 
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	non-specific	115071	167	355	1.82357e-05	46.7826	pfam06390	NESP55	N	cl25759
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	superfamily	115071	167	355	1.82357e-05	46.7826	cl25759	NESP55 superfamily	N	 - 
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	non-specific	273344	212	415	0.000191349	44.9864	TIGR00927	2A1904	NC	cl36772
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	superfamily	273344	212	415	0.000191349	44.9864	cl36772	2A1904 superfamily	NC	 - 
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	specific	273478	72	102	0.000244622	38.6106	TIGR01167	LPXTG_anchor	 - 	cl23989
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	non-specific	225629	243	408	0.000337712	42.9051	COG3087	FtsN	C	cl34549
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	superfamily	225629	243	408	0.000337712	42.9051	cl34549	FtsN superfamily	C	 - 
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	specific	400096	540	602	0.000482448	38.8395	pfam07554	FIVAR	 - 	cl06543
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	superfamily	400096	540	602	0.000482448	38.8395	cl06543	FIVAR superfamily	 - 	 - 
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	non-specific	411408	169	336	0.00226882	41.2913	NF033839	PspC_subgroup_2	N	cl41463
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	non-specific	275124	501	601	0.00480689	39.7101	TIGR04320	Surf_Exclu_PgrA	N	cl25629
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	superfamily	275124	501	601	0.00480689	39.7101	cl25629	Surf_Exclu_PgrA superfamily	N	 - 
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	non-specific	428049	3	26	0.00855644	34.2823	pfam04650	YSIRK_signal	 - 	cl22626
Q#42 - >6999_6#16_zmpB_0_s1 zmpB	superfamily	451412	3	26	0.00855644	34.2823	cl22626	YSIRK_signal superfamily	 - 	 - 
Q#43 - >6999_6#16_zmpB_0_s2 zmpB	non-specific	428430	102	350	2.54079e-95	298.056	pfam05342	Peptidase_M26_N	 - 	cl12306
Q#43 - >6999_6#16_zmpB_0_s2 zmpB	superfamily	428430	102	350	2.54079e-95	298.056	cl12306	Peptidase_M26_N superfamily	 - 	 - 
Q#43 - >6999_6#16_zmpB_0_s2 zmpB	non-specific	429548	653	822	1.50272e-40	160.045	pfam07580	Peptidase_M26_C	C	cl06563
Q#43 - >6999_6#16_zmpB_0_s2 zmpB	superfamily	429548	653	822	1.50272e-40	160.045	cl06563	Peptidase_M26_C superfamily	C	 - 
Q#44 - >6999_6#16_zmpB_0_s3 zmpB	non-specific	429548	1	736	0	597.247	pfam07580	Peptidase_M26_C	 - 	cl06563
Q#44 - >6999_6#16_zmpB_0_s3 zmpB	superfamily	429548	1	736	0	597.247	cl06563	Peptidase_M26_C superfamily	 - 	 - 
Q#45 - >6999_7#4_PspC_0 pspC	non-specific	411407	1	833	0	663.631	NF033838	PspC_subgroup_1	 - 	cl41462
Q#45 - >6999_7#4_PspC_0 pspC	superfamily	411407	1	833	0	663.631	cl41462	PspC_subgroup_1 superfamily	 - 	 - 
Q#45 - >6999_7#4_PspC_0 pspC	non-specific	411490	279	832	1.4146e-93	307.607	NF033930	pneumo_PspA	 - 	cl41532
Q#45 - >6999_7#4_PspC_0 pspC	superfamily	411490	279	832	1.4146e-93	307.607	cl41532	pneumo_PspA superfamily	 - 	 - 
Q#45 - >6999_7#4_PspC_0 pspC	non-specific	411409	634	832	8.6367e-75	256.547	NF033840	PspC_relate_1	N	cl41464
Q#45 - >6999_7#4_PspC_0 pspC	superfamily	411409	634	832	8.6367e-75	256.547	cl41464	PspC_relate_1 superfamily	N	 - 
Q#45 - >6999_7#4_PspC_0 pspC	specific	227588	695	832	2.95132e-59	204.32	COG5263	COG5263	N	cl34963
Q#45 - >6999_7#4_PspC_0 pspC	superfamily	227588	695	832	2.95132e-59	204.32	cl34963	COG5263 superfamily	N	 - 
Q#45 - >6999_7#4_PspC_0 pspC	non-specific	411408	352	676	3.66687e-52	191.519	NF033839	PspC_subgroup_2	C	cl41463
Q#45 - >6999_7#4_PspC_0 pspC	superfamily	411408	352	676	3.66687e-52	191.519	cl41463	PspC_subgroup_2 superfamily	C	 - 
Q#45 - >6999_7#4_PspC_0 pspC	non-specific	411408	1	491	4.50798e-27	116.79	NF033839	PspC_subgroup_2	 - 	cl41463
Q#45 - >6999_7#4_PspC_0 pspC	specific	428286	45	121	4.94927e-23	93.5899	pfam05062	RICH	 - 	cl04916
Q#45 - >6999_7#4_PspC_0 pspC	superfamily	428286	45	121	4.94927e-23	93.5899	cl04916	RICH superfamily	 - 	 - 
Q#45 - >6999_7#4_PspC_0 pspC	non-specific	185628	568	677	3.75035e-22	102.46	PTZ00449	PTZ00449	NC	cl33186
Q#45 - >6999_7#4_PspC_0 pspC	superfamily	185628	568	677	3.75035e-22	102.46	cl33186	PTZ00449 superfamily	NC	 - 
Q#45 - >6999_7#4_PspC_0 pspC	specific	273479	2	40	4.61291e-13	63.6554	TIGR01168	YSIRK_signal	 - 	cl22626
Q#45 - >6999_7#4_PspC_0 pspC	superfamily	451412	2	40	4.61291e-13	63.6554	cl22626	YSIRK_signal superfamily	 - 	 - 
Q#45 - >6999_7#4_PspC_0 pspC	non-specific	197891	562	676	4.80015e-06	47.4769	smart00818	Amelogenin	N	cl33250
Q#45 - >6999_7#4_PspC_0 pspC	superfamily	197891	562	676	4.80015e-06	47.4769	cl33250	Amelogenin superfamily	N	 - 
Q#45 - >6999_7#4_PspC_0 pspC	non-specific	439624	567	675	0.000105299	45.6486	NF038329	gly_rich_SclB	N	cl45768
Q#45 - >6999_7#4_PspC_0 pspC	superfamily	439624	567	675	0.000105299	45.6486	cl45768	gly_rich_SclB superfamily	N	 - 
Q#45 - >6999_7#4_PspC_0 pspC	non-specific	439743	7	141	0.00123248	42.6352	NF040533	endo_SpGH101	C	cl45865
Q#45 - >6999_7#4_PspC_0 pspC	superfamily	439743	7	141	0.00123248	42.6352	cl45865	endo_SpGH101 superfamily	C	 - 
Q#45 - >6999_7#4_PspC_0 pspC	non-specific	439624	572	638	0.00789499	39.4854	NF038329	gly_rich_SclB	N	cl45768
Q#46 - >6999_7#6_PspC_24 pspC	specific	411407	1	828	0	1015.7	NF033838	PspC_subgroup_1	 - 	cl41462
Q#46 - >6999_7#6_PspC_24 pspC	superfamily	411407	1	828	0	1015.7	cl41462	PspC_subgroup_1 superfamily	 - 	 - 
Q#46 - >6999_7#6_PspC_24 pspC	non-specific	411490	214	827	0	568.388	NF033930	pneumo_PspA	 - 	cl41532
Q#46 - >6999_7#6_PspC_24 pspC	superfamily	411490	214	827	0	568.388	cl41532	pneumo_PspA superfamily	 - 	 - 
Q#46 - >6999_7#6_PspC_24 pspC	non-specific	411409	601	827	1.01421e-73	253.466	NF033840	PspC_relate_1	N	cl41464
Q#46 - >6999_7#6_PspC_24 pspC	superfamily	411409	601	827	1.01421e-73	253.466	cl41464	PspC_relate_1 superfamily	N	 - 
Q#46 - >6999_7#6_PspC_24 pspC	specific	227588	609	827	1.46276e-65	221.269	COG5263	COG5263	N	cl34963
Q#46 - >6999_7#6_PspC_24 pspC	superfamily	227588	609	827	1.46276e-65	221.269	cl34963	COG5263 superfamily	N	 - 
Q#46 - >6999_7#6_PspC_24 pspC	non-specific	411408	1	615	9.98822e-35	140.288	NF033839	PspC_subgroup_2	 - 	cl41463
Q#46 - >6999_7#6_PspC_24 pspC	superfamily	411408	1	615	9.98822e-35	140.288	cl41463	PspC_subgroup_2 superfamily	 - 	 - 
Q#46 - >6999_7#6_PspC_24 pspC	specific	428286	335	413	4.10654e-25	99.3679	pfam05062	RICH	 - 	cl04916
Q#46 - >6999_7#6_PspC_24 pspC	superfamily	428286	335	413	4.10654e-25	99.3679	cl04916	RICH superfamily	 - 	 - 
Q#46 - >6999_7#6_PspC_24 pspC	specific	428286	85	167	1.04036e-22	92.4343	pfam05062	RICH	 - 	cl04916
Q#46 - >6999_7#6_PspC_24 pspC	superfamily	428286	85	167	1.04036e-22	92.4343	cl04916	RICH superfamily	 - 	 - 
Q#46 - >6999_7#6_PspC_24 pspC	non-specific	173412	210	587	2.60815e-19	93.667	PTZ00121	PTZ00121	NC	cl31754
Q#46 - >6999_7#6_PspC_24 pspC	superfamily	173412	210	587	2.60815e-19	93.667	cl31754	PTZ00121 superfamily	NC	 - 
Q#46 - >6999_7#6_PspC_24 pspC	non-specific	274008	193	516	3.14255e-07	54.2923	TIGR02168	SMC_prok_B	C	cl37069
Q#46 - >6999_7#6_PspC_24 pspC	superfamily	274008	193	516	3.14255e-07	54.2923	cl37069	SMC_prok_B superfamily	C	 - 
Q#46 - >6999_7#6_PspC_24 pspC	non-specific	380155	220	309	0.00141148	42.5144	NF012221	MARTX_Nterm	N	cl37936
Q#46 - >6999_7#6_PspC_24 pspC	superfamily	380155	220	309	0.00141148	42.5144	cl37936	MARTX_Nterm superfamily	N	 - 
Q#47 - >7001_1#11_PspA_15 pspA	non-specific	411490	1	751	0	749.817	NF033930	pneumo_PspA	 - 	cl41532
Q#47 - >7001_1#11_PspA_15 pspA	superfamily	411490	1	751	0	749.817	cl41532	pneumo_PspA superfamily	 - 	 - 
Q#47 - >7001_1#11_PspA_15 pspA	non-specific	411407	132	751	1.2339e-174	516.87	NF033838	PspC_subgroup_1	 - 	cl41462
Q#47 - >7001_1#11_PspA_15 pspA	superfamily	411407	132	751	1.2339e-174	516.87	cl41462	PspC_subgroup_1 superfamily	 - 	 - 
Q#47 - >7001_1#11_PspA_15 pspA	non-specific	411409	528	751	9.70647e-73	249.229	NF033840	PspC_relate_1	N	cl41464
Q#47 - >7001_1#11_PspA_15 pspA	superfamily	411409	528	751	9.70647e-73	249.229	cl41464	PspC_relate_1 superfamily	N	 - 
Q#47 - >7001_1#11_PspA_15 pspA	specific	227588	362	752	5.61196e-71	234.751	COG5263	COG5263	 - 	cl34963
Q#47 - >7001_1#11_PspA_15 pspA	superfamily	227588	362	752	5.61196e-71	234.751	cl34963	COG5263 superfamily	 - 	 - 
Q#47 - >7001_1#11_PspA_15 pspA	non-specific	173412	33	528	9.47588e-13	72.0959	PTZ00121	PTZ00121	N	cl31754
Q#47 - >7001_1#11_PspA_15 pspA	superfamily	173412	33	528	9.47588e-13	72.0959	cl31754	PTZ00121 superfamily	N	 - 
Q#47 - >7001_1#11_PspA_15 pspA	specific	436991	674	718	7.77949e-12	60.237	pfam19127	Choline_bind_3	 - 	cl41112
Q#47 - >7001_1#11_PspA_15 pspA	superfamily	436991	674	718	7.77949e-12	60.237	cl41112	Choline_bind_3 superfamily	 - 	 - 
Q#47 - >7001_1#11_PspA_15 pspA	non-specific	274008	153	471	2.3748e-11	67.389	TIGR02168	SMC_prok_B	N	cl37069
Q#47 - >7001_1#11_PspA_15 pspA	superfamily	274008	153	471	2.3748e-11	67.389	cl37069	SMC_prok_B superfamily	N	 - 
Q#47 - >7001_1#11_PspA_15 pspA	non-specific	411408	28	501	4.66448e-05	46.6841	NF033839	PspC_subgroup_2	 - 	cl41463
Q#47 - >7001_1#11_PspA_15 pspA	superfamily	411408	28	501	4.66448e-05	46.6841	cl41463	PspC_subgroup_2 superfamily	 - 	 - 
Q#47 - >7001_1#11_PspA_15 pspA	non-specific	411408	200	539	0.000228655	44.3729	NF033839	PspC_subgroup_2	C	cl41463
Q#47 - >7001_1#11_PspA_15 pspA	non-specific	439154	258	424	0.000373744	43.1271	cd22656	ClyA_Cry6Aa-like	N	cl45899
Q#47 - >7001_1#11_PspA_15 pspA	superfamily	459244	258	424	0.000373744	43.1271	cl45899	ClyA-like superfamily	N	 - 
